record_id,timestamp,client_id,src_ip,dst_ip,src_port,dst_port,protocol,payload_size,entropy,signature_known,attack_type,is_zero_day,label_malicious,poisoned_flag,poison_type,model_update_delta,gradient_stat,anomaly_score,feature_1,feature_2,feature_3,seen_in_train
rec_02149,2025-06-02 04:06:30,client_026,163.24.88.17,170.63.89.189,61413,8080,UDP,229,4.7017,1,benign,0,0,0,,1.6427,1.6358,0.675,0.542137,5.520563,0.62988,1
rec_01813,2025-04-05 01:32:05,client_004,250.181.153.89,188.223.93.5,42584,53,TCP,3977,5.9149,1,benign,0,0,0,,12.5018,10.6768,1.5689,1.378974,8.240658,1.640617,1
rec_02662,2025-05-08 16:21:09,client_094,84.44.167.40,59.192.86.200,6797,443,TCP,5288,5.4995,1,benign,0,0,0,,3.5106,3.3451,1.8275,1.616557,8.073303,1.594695,1
rec_03001,2025-01-06 09:26:22,client_099,239.235.22.131,128.14.14.242,35422,80,TCP,3873,5.8876,1,benign,0,0,0,,7.314,6.2584,1.4824,1.423776,8.172711,1.409571,1
rec_01421,2025-06-25 14:02:01,client_097,26.104.147.55,67.145.201.221,26523,443,TCP,1339,4.5843,1,benign,0,0,0,,4.5311,3.1127,0.5935,0.715662,6.858358,0.684675,1
rec_00367,2025-07-09 08:06:32,client_025,186.142.93.20,53.112.43.166,10989,53,UDP,712,2.5913,0,benign,0,0,0,,2.0934,1.587,0.8519,0.421082,6.72048,0.798149,1
rec_00606,2025-03-22 19:58:16,client_098,61.26.71.249,236.191.99.151,53712,53,ICMP,90,3.1642,1,benign,0,0,0,,4.8988,4.6738,0.2243,0.32993,4.124059,0.17677,1
rec_00121,2025-06-22 05:48:48,client_031,226.53.143.224,85.4.65.62,14081,53,TCP,100,4.4093,1,benign,0,0,0,,3.4685,3.651,0.2289,0.440504,4.783881,0.100885,1
rec_03494,2025-02-25 15:36:03,client_027,182.57.42.98,30.94.116.253,16824,3306,TCP,1206,5.0593,1,benign,0,0,0,,8.0552,8.5441,0.7918,0.733668,7.018182,0.640506,1
rec_02058,2025-01-25 03:30:13,client_090,153.31.21.219,44.81.166.239,57252,80,ICMP,741,1.9445,1,benign,0,0,0,,8.6195,6.378,0.0059,0.316708,6.676979,0.028896,0
rec_02209,2025-05-05 12:27:10,client_010,119.137.140.119,139.98.91.213,51027,80,UDP,704,3.5838,0,benign,0,0,0,,4.214,5.397,1.2751,0.499267,6.612705,1.094245,1
rec_03667,2025-04-12 23:45:40,client_054,106.136.161.74,93.181.245.245,49661,80,TCP,1659,5.6277,1,benign,0,0,0,,4.549,6.3458,0.9804,0.847828,6.924164,0.872287,1
rec_01162,2025-05-16 06:10:14,client_060,120.178.245.123,79.158.94.8,51412,53,UDP,909,2.4614,1,benign,0,0,0,,4.6783,6.221,0.3184,0.428384,6.734133,0.056477,1
rec_03664,2025-05-03 16:29:17,client_005,143.190.45.212,217.179.252.197,6854,443,UDP,938,2.9642,1,benign,0,0,0,,3.2679,3.512,0.1925,0.504219,6.482404,0.232751,1
rec_01455,2025-06-16 08:22:08,client_037,81.242.114.184,55.132.31.66,53221,80,TCP,1181,5.2128,1,known_malware,0,1,0,,1.3239,1.3306,0.9266,0.754698,7.75868,0.876069,1
rec_03663,2025-08-14 08:20:10,client_015,9.34.228.73,223.201.138.181,29941,80,ICMP,596,3.3066,1,botnet_command,0,1,0,,9.1953,6.801,0.3224,0.42429,6.314541,0.199141,1
rec_00018,2025-01-02 04:42:35,client_069,73.17.27.175,129.191.102.35,1727,5000,TCP,3489,5.9914,1,benign,0,0,0,,1.9619,1.3447,1.7044,1.262452,8.702199,1.763308,1
rec_01675,2025-06-22 16:53:15,client_069,28.211.4.22,6.52.140.19,6659,443,TCP,3798,6.1908,1,benign,0,0,0,,1.4766,1.9058,1.5469,1.35518,8.410164,1.544343,1
rec_02586,2025-02-05 20:59:15,client_064,203.85.64.30,77.35.207.45,42239,5000,TCP,4270,6.4973,1,benign,0,0,0,,4.6986,4.7793,2.1838,1.515172,8.419408,1.88967,1
rec_01484,2025-05-04 14:24:03,client_056,178.41.45.103,241.32.33.200,9082,80,UDP,211,4.117,1,benign,0,0,0,,3.2179,4.0505,0.4823,0.415094,5.581368,0.510173,1
rec_02908,2025-05-23 02:19:45,client_009,42.244.253.95,50.235.241.199,38747,5000,TCP,4441,6.016,1,benign,0,0,0,,13.9631,10.2597,1.9377,1.495012,8.175161,1.774243,1
rec_00535,2025-05-14 16:58:11,client_039,126.136.209.52,83.171.181.143,61557,443,TCP,3909,6.0347,1,benign,0,0,0,,1.9787,2.0961,1.5716,1.390434,8.125327,1.591697,1
rec_01469,2025-02-19 23:10:48,client_076,48.233.71.116,152.54.34.239,52970,80,UDP,207,4.2023,1,benign,0,0,0,,3.8323,4.5322,0.277,0.438337,5.593328,0.317612,1
rec_01042,2025-06-10 20:50:40,client_050,183.57.145.167,121.223.164.68,22565,8080,UDP,738,2.3846,1,benign,0,0,0,,10.0568,7.6899,0.5111,0.392607,6.851983,0.326512,1
rec_00916,2025-06-20 17:52:47,client_063,147.107.126.15,212.143.97.53,24908,80,ICMP,33,3.2421,1,benign,0,0,0,,2.1618,1.7466,0.0142,0.318847,3.408176,0.084244,1
rec_02228,2025-05-20 10:45:39,client_094,164.65.78.201,180.48.216.175,52140,443,TCP,3728,6.3698,0,benign,0,0,0,,5.3485,7.5591,2.159,1.406353,8.456204,2.196334,1
rec_01838,2025-02-18 11:34:51,client_085,129.13.238.155,28.34.39.239,29178,5000,ICMP,970,3.373,1,benign,0,0,0,,3.0925,3.8292,0.4726,0.510257,7.111728,0.437783,1
rec_00292,2025-04-03 09:37:21,client_028,26.167.140.99,29.188.157.58,17543,53,UDP,27,1.8148,1,benign,0,0,0,,1.9252,1.3614,0.0361,0.186891,3.589527,0.184772,1
rec_03348,2025-06-03 16:07:27,client_016,166.22.26.214,6.6.248.229,54866,8080,TCP,158,3.2317,1,benign,0,0,0,,3.1865,3.5532,0.2225,0.362426,5.009605,0.080382,1
rec_03373,2025-08-14 08:44:21,client_069,1.224.212.54,107.48.138.143,20487,5000,TCP,4542,6.0415,1,benign,0,0,0,,9.1012,11.6597,1.7417,1.538664,9.203391,1.656835,1
rec_01227,2025-04-15 03:15:54,client_024,72.228.25.172,28.87.35.129,13188,3306,TCP,3812,5.6605,1,benign,0,0,0,,5.6755,4.5152,1.3602,1.296342,8.0384,1.314449,1
rec_00677,2025-01-31 21:04:27,client_076,205.208.24.205,204.167.115.206,42587,8080,TCP,278,3.5096,1,benign,0,0,0,,6.0028,4.8725,0.3266,0.391029,5.504796,0.145986,1
rec_01573,2025-04-18 07:44:24,client_065,29.214.45.77,74.18.15.185,28812,5000,UDP,721,3.019,1,benign,0,0,0,,4.4435,4.7986,0.4041,0.411525,6.393004,0.442288,1
rec_02588,2025-06-07 23:48:41,client_035,12.91.245.30,17.5.213.57,3511,1900,UDP,918,1.6569,1,benign,0,0,0,,3.7696,4.0976,0.1332,0.368485,6.809676,0.204123,1
rec_02458,2025-02-20 04:18:38,client_066,65.139.70.148,90.214.198.11,52788,3306,UDP,138,4.0178,1,benign,0,0,0,,5.1456,5.877,0.4022,0.399061,4.727284,0.510971,1
rec_03644,2025-02-03 15:47:36,client_098,163.140.179.89,46.40.62.238,6105,443,UDP,85,2.0451,1,benign,0,0,0,,0.8297,0.7848,0.0,0.272062,4.033564,0.018761,1
rec_02998,2025-04-29 09:18:11,client_057,79.219.159.103,117.82.90.245,52305,8080,TCP,923,4.9511,1,known_malware,0,1,0,,4.2747,4.2848,0.4244,0.704175,6.252057,0.280162,1
rec_03013,2025-03-23 07:48:12,client_031,228.217.228.254,183.161.116.106,58197,5000,TCP,94,4.2964,1,benign,0,0,0,,0.7668,0.9426,0.6984,0.458147,4.651769,0.733036,1
rec_00110,2025-05-18 20:20:49,client_047,170.123.176.44,51.232.3.128,54403,53,TCP,799,5.4691,1,benign,0,0,0,,10.4106,10.6814,0.3373,0.715845,6.587126,0.494469,1
rec_02831,2025-05-15 10:42:32,client_079,47.151.50.215,47.242.103.21,20204,80,TCP,3813,6.5392,1,benign,0,0,0,,8.1625,10.0965,1.7606,1.42325,8.141018,1.76703,1
rec_03164,2025-04-15 13:59:09,client_027,190.236.154.57,123.66.9.134,31504,1900,TCP,924,4.6657,1,benign,0,0,0,,5.602,6.6431,0.7798,0.653869,6.80513,0.950119,1
rec_00299,2025-03-03 17:25:52,client_041,186.34.35.230,142.199.135.137,30983,3306,TCP,178,3.1073,1,benign,0,0,0,,6.4976,7.3137,0.1373,0.385494,4.860804,0.195999,1
rec_03033,2025-04-23 10:22:57,client_085,189.196.251.68,219.226.149.15,13125,8080,UDP,794,2.8229,0,benign,0,0,0,,4.5194,5.7654,1.0147,0.468418,6.453321,1.128789,0
rec_00458,2025-01-27 11:43:47,client_054,83.240.124.139,92.166.179.143,42521,80,TCP,4260,5.6829,1,benign,0,0,0,,4.8952,5.7137,1.8889,1.392625,8.525705,1.796552,1
rec_00052,2025-01-31 21:39:55,client_067,207.88.217.1,157.184.54.133,13494,80,TCP,1209,5.8296,1,benign,0,0,0,,8.7524,8.0951,0.9109,0.816313,6.965258,0.828433,0
rec_03503,2025-02-15 02:49:50,client_098,5.125.163.85,73.138.101.138,15060,80,ICMP,56,4.571,1,benign,0,0,0,,5.9701,6.5825,0.2161,0.438667,3.948846,0.029644,1
rec_01583,2025-08-20 10:51:37,client_068,3.236.51.79,201.23.95.160,47543,3389,ICMP,33,3.8301,1,benign,0,0,0,,1.0466,0.6149,0.6387,0.401437,3.64224,0.628323,1
rec_00074,2025-02-05 06:27:42,client_062,152.187.227.3,15.145.16.156,38717,53,TCP,1122,4.5465,1,benign,0,0,0,,2.2628,2.6584,0.4753,0.690255,6.736139,0.315117,1
rec_02430,2025-06-25 19:05:43,client_092,231.239.216.253,115.207.246.81,50597,443,TCP,1159,4.9858,1,benign,0,0,0,,5.9854,6.8244,0.5667,0.717521,7.787866,0.450906,1
rec_00872,2025-03-09 23:12:34,client_075,130.27.74.99,154.56.120.90,56555,22,ICMP,884,2.7424,0,benign,0,0,0,,7.0686,8.3565,1.0114,0.458512,7.021582,0.980792,1
rec_00322,2025-08-22 23:30:34,client_020,65.149.27.106,251.123.180.146,5507,80,UDP,707,3.0264,0,benign,0,0,0,,8.8846,7.5934,1.1215,0.432699,6.243044,1.066049,1
rec_01584,2025-08-14 07:30:00,client_040,95.182.208.202,244.159.17.112,10472,8080,ICMP,1080,1.3902,1,benign,0,0,0,,7.9524,7.0797,0.062,0.359135,6.884143,0.090444,1
rec_00496,2025-07-17 02:11:48,client_001,52.118.208.221,55.64.193.182,14233,1900,TCP,147,3.5899,1,benign,0,0,0,,6.4149,6.4025,0.4785,0.378078,5.304338,0.288458,1
rec_00271,2025-03-02 00:08:22,client_087,211.215.155.40,220.253.140.33,34554,443,TCP,1109,4.9283,0,benign,0,0,0,,3.7917,4.6253,1.4057,0.698024,6.448827,1.483887,1
rec_01002,2025-01-11 02:32:52,client_081,219.12.46.159,146.111.232.18,24486,3306,UDP,265,4.0188,0,benign,0,0,0,,8.4279,6.5899,1.0255,0.442033,5.125777,1.080104,1
rec_00394,2025-05-29 22:22:13,client_025,232.164.186.240,191.221.248.10,21427,1900,UDP,632,1.31,1,benign,0,0,0,,2.9343,2.1659,0.238,0.254488,6.646912,0.150605,1
rec_00316,2025-07-15 12:39:57,client_026,215.66.166.31,151.40.63.130,24525,3306,UDP,273,4.6347,1,benign,0,0,0,,7.3717,9.3385,0.7086,0.519541,5.866131,0.70264,1
rec_00574,2025-07-23 07:05:10,client_030,177.228.191.215,39.185.83.195,18605,5000,ICMP,776,1.4923,1,benign,0,0,0,,4.734,4.781,0.4116,0.319782,6.764011,0.274127,1
rec_00600,2025-07-07 02:03:24,client_074,75.29.194.253,64.43.248.186,6782,8080,TCP,5510,5.9163,0,benign,0,0,0,,6.6634,6.6521,2.4142,1.712664,8.658016,2.203292,1
rec_03662,2025-03-07 18:00:20,client_038,234.230.252.249,207.130.248.243,63313,53,ICMP,59,2.6917,1,benign,0,0,0,,4.1024,4.7233,0.4626,0.242457,3.990264,0.370299,1
rec_03412,2025-07-16 16:49:46,client_004,33.119.180.169,132.167.149.236,60638,5000,TCP,4425,5.5513,1,benign,0,0,0,,4.7537,4.3464,1.9135,1.44607,8.313068,1.777606,1
rec_01451,2025-07-04 03:23:04,client_064,71.121.253.93,222.252.170.170,15107,53,TCP,2657,6.2169,1,benign,0,0,0,,9.4388,9.8757,1.4842,1.153601,8.182226,1.417798,1
rec_02943,2025-07-09 18:01:27,client_056,38.43.117.149,35.106.220.72,31974,443,TCP,226,3.5231,1,benign,0,0,0,,2.3003,2.0152,0.4277,0.387089,5.376476,0.37813,1
rec_00745,2025-02-16 18:21:19,client_017,223.145.203.20,193.110.208.188,58647,80,TCP,1503,5.0799,1,benign,0,0,0,,4.8762,3.2133,0.9177,0.797986,7.368579,0.812967,1
rec_00212,2025-09-10 10:00:11,client_076,47.39.29.54,177.204.134.82,13917,80,UDP,257,3.1656,1,benign,0,0,0,,3.1593,3.6121,0.0569,0.377659,5.126068,0.08674,1
rec_00053,2025-05-29 14:30:20,client_024,135.185.95.140,163.19.183.77,14796,5000,TCP,3026,5.955,1,benign,0,0,0,,9.5865,10.8293,1.4002,1.174796,7.581842,1.270371,0
rec_03250,2025-02-11 20:20:52,client_053,126.32.141.161,70.56.54.139,30603,80,ICMP,102,1.574,1,benign,0,0,0,,7.1182,6.2792,0.0,0.189264,4.427552,-0.031186,1
rec_00027,2025-03-12 18:16:30,client_060,69.146.170.57,47.81.126.231,13754,443,UDP,704,3.2458,1,benign,0,0,0,,3.1678,3.2295,0.4212,0.466654,6.971558,0.423018,1
rec_01868,2025-05-21 07:29:08,client_095,115.64.152.199,201.99.55.28,33590,22,UDP,993,2.5031,0,known_malware,0,1,0,,7.0445,6.9457,0.8752,0.418071,6.829433,1.064921,1
rec_00747,2025-06-01 11:47:42,client_087,129.132.100.54,239.220.150.127,6939,8080,TCP,851,5.6594,1,benign,0,0,0,,3.2516,3.616,1.1111,0.758969,6.94507,1.258678,1
rec_03493,2025-02-10 20:30:01,client_042,119.139.97.147,136.11.126.216,35342,8080,TCP,1599,4.9882,1,benign,0,0,0,,7.6235,8.441,0.7357,0.828809,7.197431,0.590987,1
rec_01259,2025-06-07 03:59:33,client_081,51.182.144.146,217.187.167.252,32299,5000,UDP,287,3.812,0,benign,0,0,0,,1.9025,2.0423,1.051,0.472978,5.758077,1.04697,1
rec_01030,2025-01-12 00:59:19,client_020,178.242.203.31,17.197.12.166,36099,443,UDP,1098,1.5691,1,benign,0,0,0,,2.6526,2.7491,0.1253,0.364771,6.732493,0.153401,1
rec_00487,2025-06-28 12:20:47,client_088,84.242.25.67,190.111.136.249,63870,22,ICMP,47,3.9924,0,benign,0,0,0,,4.1316,3.5103,0.6622,0.441609,3.390914,0.571282,1
rec_02971,2025-04-26 21:02:42,client_049,130.104.242.243,182.223.15.247,39459,21,TCP,3619,6.1435,1,benign,0,0,0,,2.7862,3.0254,1.7723,1.358082,8.332129,1.780221,1
rec_02974,2025-09-07 11:23:38,client_021,191.174.149.87,145.34.124.134,42556,3306,TCP,258,4.0681,1,benign,0,0,0,,4.3047,4.0218,0.3608,0.497067,5.317527,0.232421,1
rec_03714,2025-01-09 20:17:45,client_090,118.129.141.171,78.74.233.23,29540,8080,UDP,770,4.836,0,benign,0,0,0,,5.7494,5.4501,1.3159,0.653558,6.492913,1.235522,1
rec_03782,2025-05-31 02:26:45,client_078,223.156.178.251,252.105.174.4,55509,3306,ICMP,66,2.3137,0,benign,0,0,0,,2.5017,2.5428,0.5802,0.214673,4.24398,0.729164,1
rec_03396,2025-06-07 11:23:24,client_035,201.28.207.194,205.130.164.221,36284,8080,UDP,710,1.8252,0,known_malware,0,1,0,,4.1294,5.0257,0.8456,0.343365,6.070499,1.090589,1
rec_01602,2025-02-15 21:02:15,client_031,53.84.34.76,107.9.226.231,35352,443,TCP,182,4.6837,1,benign,0,0,0,,2.3171,1.5896,0.4841,0.501291,5.309412,0.452133,1
rec_03497,2025-05-26 15:17:51,client_042,105.136.218.222,170.84.169.47,48357,5000,TCP,1404,5.1099,0,zero_day_exploit,1,1,0,,5.0356,4.3846,2.9523,0.802225,7.138738,2.848544,0
rec_00671,2025-09-11 11:19:59,client_048,148.61.215.149,201.89.238.15,56361,8080,ICMP,81,2.8305,0,benign,0,0,0,,2.1035,1.6595,0.7958,0.277432,4.256601,0.64969,1
rec_02416,2025-05-25 12:03:20,client_069,168.194.115.240,11.166.196.231,50116,5000,TCP,4346,5.8481,0,benign,0,0,0,,2.8745,3.5652,2.6057,1.437152,8.280292,2.706494,1
rec_00230,2025-01-24 05:49:47,client_016,134.120.170.157,89.92.42.117,21418,5000,TCP,285,4.2528,1,benign,0,0,0,,4.0216,3.7799,0.6361,0.503618,5.81042,0.724165,1
rec_02777,2025-02-08 00:18:41,client_072,75.13.142.188,249.34.32.76,11692,1900,TCP,1125,4.3964,1,benign,0,0,0,,5.4276,2.9003,0.8577,0.691497,6.617931,0.759697,1
rec_03156,2025-06-22 21:16:28,client_064,185.145.240.178,15.31.107.156,35412,53,TCP,3999,6.0456,0,ddos,0,1,0,,5.619,3.4654,2.4214,1.415644,7.896101,2.376249,1
rec_03279,2025-07-23 18:33:27,client_001,189.102.87.181,158.124.112.225,38877,3389,TCP,184,3.567,1,benign,0,0,0,,3.1855,2.5807,0.6169,0.429495,5.366726,0.357774,1
rec_03071,2025-04-01 12:57:16,client_019,143.36.47.182,111.216.224.71,51630,443,TCP,2839,5.9357,1,botnet_command,0,1,0,,6.5979,7.3251,1.2952,1.19102,7.526654,1.288981,1
rec_01205,2025-06-10 04:11:34,client_052,90.59.147.28,63.95.81.239,62444,80,TCP,1335,5.4708,1,benign,0,0,0,,2.2113,2.0326,0.9807,0.818979,6.558561,1.162089,1
rec_03043,2025-04-21 02:13:17,client_016,199.89.248.67,155.69.108.167,9453,443,TCP,266,3.6356,1,benign,0,0,0,,3.5966,2.8649,0.3873,0.409461,5.572692,0.241702,1
rec_03584,2025-06-11 08:06:40,client_023,219.208.158.77,37.86.127.251,52971,3389,ICMP,79,3.7376,1,benign,0,0,0,,2.732,2.2044,0.6218,0.404649,4.46693,0.479957,1
rec_00889,2025-01-20 03:43:36,client_003,206.172.119.74,163.168.22.237,23098,3306,ICMP,41,2.4563,1,benign,0,0,0,,3.3641,3.21,0.0051,0.262776,3.720775,-0.051223,1
rec_00415,2025-04-10 16:04:34,client_047,137.227.139.191,221.124.90.232,25103,443,TCP,1227,5.8046,1,benign,0,0,0,,2.7805,3.0067,0.93,0.853343,7.316449,0.712889,1
rec_03565,2025-08-05 21:35:05,client_029,20.50.153.84,166.179.76.37,3553,22,TCP,3831,6.8097,1,benign,0,0,0,,6.2803,5.9018,1.5729,1.447534,8.102642,1.512093,1
rec_03300,2025-04-23 13:18:20,client_033,33.68.187.192,252.70.208.227,54775,21,ICMP,44,2.5577,1,benign,0,0,0,,2.1233,2.7817,0.264,0.244112,3.782988,0.250447,1
rec_02384,2025-08-20 18:07:13,client_077,78.66.39.241,20.229.163.165,17101,3306,TCP,1549,5.7114,1,benign,0,0,0,,6.656,6.4636,1.0798,0.890003,7.576111,1.146422,1
rec_03610,2025-07-19 23:40:06,client_004,136.14.120.131,1.110.82.19,10810,53,TCP,4495,6.2535,0,benign,0,0,0,,2.6108,3.6805,2.4411,1.492916,8.277991,2.440009,1
rec_00491,2025-06-01 20:12:18,client_001,235.163.49.46,89.17.56.50,15125,8080,UDP,151,3.9762,1,benign,0,0,0,,5.4682,5.1204,0.3049,0.446546,4.670908,0.25365,1
rec_01136,2025-06-09 05:34:09,client_077,131.250.25.250,79.252.151.248,56419,3306,TCP,1846,5.1349,1,benign,0,0,0,,3.5162,3.2587,0.9747,0.88858,7.383001,0.962506,1
rec_03368,2025-08-08 23:05:19,client_027,223.96.21.18,12.170.106.244,42702,80,TCP,800,4.6675,1,benign,0,0,0,,9.5619,7.1716,0.7525,0.604358,6.955974,0.762467,1
rec_01633,2025-02-02 02:28:27,client_040,159.26.23.30,113.30.12.177,58735,80,UDP,877,4.0832,1,benign,0,0,0,,7.4938,8.1636,0.5457,0.560367,6.642193,0.457894,1
rec_02539,2025-01-15 15:38:18,client_082,114.4.5.68,223.60.159.186,8972,443,TCP,640,4.9915,0,benign,0,0,0,,3.2853,2.6338,1.2386,0.603637,7.045459,1.359566,1
rec_03123,2025-05-11 07:59:44,client_034,243.86.31.3,161.160.249.44,20742,5000,TCP,2872,6.2849,1,benign,0,0,0,,3.3581,3.0319,1.8715,1.211389,7.448131,1.861251,0
rec_03827,2025-03-27 14:24:33,client_038,107.103.110.20,109.61.121.243,23925,80,ICMP,58,2.5611,0,ddos,0,1,0,,1.9239,1.8963,0.7369,0.244834,4.245144,0.747741,1
rec_01492,2025-06-06 15:36:13,client_022,252.87.131.55,59.120.38.153,59645,80,TCP,1367,5.0398,1,benign,0,0,0,,8.0239,6.7103,0.6549,0.782357,7.077166,0.864468,1
rec_00865,2025-08-16 18:20:30,client_016,9.118.94.178,14.139.211.87,21022,443,UDP,183,4.2021,1,benign,0,0,0,,3.4536,3.7872,0.0023,0.424377,5.102704,0.163598,1
rec_02695,2025-04-06 03:40:52,client_002,56.221.104.83,49.191.212.78,13129,22,TCP,1334,5.848,1,data_exfiltration,0,1,0,,1.423,1.3234,0.9004,0.868929,7.467226,0.866252,1
rec_00319,2025-05-03 22:04:28,client_039,48.65.181.67,59.238.47.116,30500,8080,TCP,5107,6.1856,1,benign,0,0,0,,3.7004,3.659,1.7703,1.641856,8.550134,1.734359,1
rec_00512,2025-02-13 13:17:04,client_001,196.52.80.135,78.141.240.2,29790,53,TCP,139,4.8562,1,benign,0,0,0,,3.312,3.9014,0.2306,0.513499,4.976939,0.237198,1
rec_00158,2025-01-24 06:03:41,client_093,93.240.9.15,188.240.170.219,20812,8080,ICMP,50,2.9305,1,benign,0,0,0,,3.7387,1.9562,0.1958,0.316595,4.006048,0.074523,1
rec_02758,2025-08-04 17:54:12,client_046,208.209.135.76,143.158.174.192,29351,443,TCP,294,2.5049,1,benign,0,0,0,,3.427,3.6878,0.3988,0.304604,5.644733,0.293353,1
rec_01346,2025-07-27 17:26:21,client_100,23.131.160.148,199.217.27.79,36603,3306,ICMP,932,0.5666,0,benign,0,0,0,,1.8804,1.9718,0.4841,0.234328,6.446457,0.368178,1
rec_00206,2025-03-07 16:18:39,client_006,216.107.109.116,78.67.176.65,34498,8080,UDP,123,4.4387,1,benign,0,0,0,,1.6116,2.3611,0.1001,0.485673,4.964682,0.014752,1
rec_00788,2025-08-23 06:22:47,client_062,186.128.210.158,43.212.63.236,9240,443,TCP,983,5.4102,0,benign,0,0,0,,3.8804,4.4833,1.2795,0.743123,6.72165,1.350131,1
rec_00034,2025-08-05 19:12:50,client_021,109.76.148.65,147.128.107.109,56038,8080,UDP,158,4.0865,1,benign,0,0,0,,5.1419,5.6614,0.5096,0.430025,4.798422,0.64731,1
rec_03722,2025-06-06 04:47:35,client_059,87.31.164.209,183.189.95.41,45030,80,TCP,4044,6.4638,1,benign,0,0,0,,8.4851,7.1768,1.8516,1.452834,8.352075,1.924243,1
rec_01074,2025-06-24 02:43:23,client_096,80.31.217.112,122.227.42.77,15238,3306,TCP,245,4.4547,0,zero_day_exploit,1,1,0,,5.3911,2.0102,2.0854,0.510288,5.406582,2.07259,0
rec_00595,2025-03-05 05:26:50,client_033,80.97.140.34,219.77.179.145,29892,8080,ICMP,41,3.4663,0,benign,0,0,0,,2.5016,2.9024,0.8717,0.363028,3.573162,1.010089,1
rec_02270,2025-05-19 21:42:32,client_053,176.40.179.80,155.85.199.112,22770,80,UDP,44,3.683,1,benign,0,0,0,,2.9441,3.8546,0.0112,0.383147,3.546547,0.083593,1
rec_01555,2025-01-14 02:37:38,client_015,234.189.44.238,116.121.47.90,8650,443,UDP,841,3.4657,0,data_exfiltration,0,1,0,,2.5618,2.2984,0.7361,0.459243,6.470125,0.536529,1
rec_01847,2025-02-25 10:44:51,client_010,154.246.19.9,48.189.152.74,53508,443,ICMP,920,3.1021,1,benign,0,0,0,,7.2162,4.5528,0.6351,0.48707,6.916351,0.667668,1
rec_02099,2025-04-09 21:24:51,client_053,221.211.164.224,42.45.94.107,20925,80,ICMP,63,3.5866,1,benign,0,0,0,,2.8156,3.0211,0.337,0.379185,4.040777,0.404211,1
rec_00257,2025-01-24 10:59:53,client_069,198.118.55.67,34.41.169.240,7792,3306,TCP,4356,6.4611,0,benign,0,0,0,,3.1396,3.6805,2.4538,1.555882,8.385941,2.40098,1
rec_01843,2025-02-22 00:45:11,client_053,211.42.219.57,146.252.238.46,42857,80,ICMP,66,2.2791,1,benign,0,0,0,,2.0458,1.4958,0.0572,0.210625,4.261708,0.15831,1
rec_02625,2025-08-20 09:21:06,client_010,126.193.77.50,57.141.165.142,22244,443,ICMP,1101,1.5208,1,ddos,0,1,0,,6.3061,6.1213,0.1307,0.406131,6.870551,0.197737,1
rec_01514,2025-05-02 10:54:26,client_038,249.192.24.217,57.113.223.70,2078,3306,ICMP,44,3.0351,1,benign,0,0,0,,4.1058,4.3109,0.0483,0.375934,4.316346,-0.204815,1
rec_02184,2025-06-23 01:36:04,client_035,238.18.86.137,72.92.3.66,21783,8080,ICMP,543,3.161,1,benign,0,0,0,,5.5134,6.8471,0.5281,0.444818,6.312071,0.622722,1
rec_00882,2025-08-26 05:48:00,client_096,214.15.10.41,109.16.229.195,42715,443,UDP,209,3.5841,0,benign,0,0,0,,2.7525,3.4763,0.6115,0.430672,5.120627,0.866223,1
rec_03181,2025-02-28 13:27:47,client_097,202.180.18.181,224.244.99.96,12494,443,TCP,1255,5.2019,1,benign,0,0,0,,3.939,4.8859,0.738,0.766539,6.912149,0.69862,1
rec_02114,2025-08-21 17:04:25,client_056,15.114.129.11,108.95.6.30,2174,53,TCP,251,3.165,0,ddos,0,1,0,,5.6109,6.3463,0.976,0.377449,5.579485,1.041771,1
rec_00694,2025-01-19 12:33:16,client_067,168.45.196.137,247.157.47.101,30193,3306,TCP,1585,4.6369,0,benign,0,0,0,,2.8621,3.0218,1.5812,0.776574,7.580691,1.384261,1
rec_02187,2025-05-02 06:52:33,client_017,6.85.51.36,193.143.84.214,61557,3306,TCP,1616,5.3655,1,benign,0,0,0,,6.3052,5.0452,0.7619,0.919392,7.414248,0.656057,1
rec_00411,2025-02-09 02:46:09,client_039,156.248.194.123,3.215.139.112,45559,443,TCP,3447,5.6892,0,benign,0,0,0,,2.7296,2.4861,2.1035,1.241131,8.789876,2.194787,1
rec_02380,2025-06-08 11:18:36,client_045,180.23.105.163,76.253.7.169,37563,3306,UDP,815,4.3657,1,benign,0,0,0,,3.0531,3.7997,0.466,0.597279,6.859351,0.475797,1
rec_02338,2025-08-20 17:11:43,client_092,219.136.231.8,76.104.232.47,31214,80,TCP,1336,5.3521,1,benign,0,0,0,,4.6223,4.9525,0.7144,0.792388,6.929766,0.763408,1
rec_01236,2025-09-15 23:13:10,client_090,254.225.144.24,226.245.7.174,52329,80,ICMP,1007,5.9833,1,benign,0,0,0,,1.7609,2.4129,0.9852,0.785281,6.978073,0.960048,1
rec_00135,2025-01-09 21:46:38,client_048,51.130.210.126,73.230.168.41,57929,3306,ICMP,48,3.7707,1,benign,0,0,0,,2.0407,1.5201,0.392,0.397236,3.851193,0.447319,1
rec_02508,2025-06-09 21:57:33,client_035,38.138.185.28,253.148.133.18,56918,443,UDP,669,2.5841,1,benign,0,0,0,,6.1325,6.928,0.21,0.390274,6.391934,0.209978,1
